titulo|tipo|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Subaru Impreza 2011|usado|Subaru|Impreza|2011.0|61000.0|8750.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
61,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/subaru-impreza-2011-1846974
Renault Captur 2019|usado|Renault|Captur|2019.0|86200.0|11200.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
86,200 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/renault-captur-2019-1847577
Hyundai Elantra 2022|usado|Hyundai|Elantra|2022.0|52000.0|18000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
52,000 Kms
Cañete, Lima"|[]|Cañete, Lima|https://neoauto.com/auto/usado/hyundai-elantra-2022-1846109
Toyota Hilux 2019|usado|Toyota|Hilux|2019.0|78543.0|26500.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
78,543 Kms
Piura, Piura"|[]|Piura, Piura|https://neoauto.com/auto/usado/toyota-hilux-2019-1845678
Geely Gx3 Pro 2024|usado|Geely|Gx3 Pro|2024.0|25000.0|12000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
25,000 Kms
Callao, Callao"|[]|Callao, Callao|https://neoauto.com/auto/usado/geely-gx3-pro-2024-1848090
Toyota Yaris 2015|usado|Toyota|Yaris|2015.0|98600.0|10000.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
98,600 Kms
Arequipa, Arequipa"|[]|Arequipa, Arequipa|https://neoauto.com/auto/usado/toyota-yaris-2015-1848076
Volkswagen Gol Sedán 2022|usado|Volkswagen|Gol Sedán|2022.0|26000.0|12890.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
26,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2022-1844765
Honda Pilot 2020|usado|Honda|Pilot|2020.0|36000.0|24900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
36,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/honda-pilot-2020-1844823
Suzuki Swift 2015|usado|Suzuki|Swift|2015.0|99400.0|8200.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
99,400 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/suzuki-swift-2015-1846832
Kia Cerato 2017|usado|Kia|Cerato|2017.0|86000.0|11400.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
86,000 Kms
Huancayo, Junin"|[]|Huancayo, Junin|https://neoauto.com/auto/usado/kia-cerato-2017-1848016
Chevrolet Prisma 2020|usado|Chevrolet|Prisma|2020.0|17650.0|10000.0|$5K - $10K|Automática||"Dual|Automática
Kilometraje:
17,650 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/chevrolet-prisma-2020-1847754
Suzuki Swift 2013|usado|Suzuki|Swift|2013.0|143000.0|7900.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
143,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/suzuki-swift-2013-1846991
Jetour X70 2024|usado|Jetour|X70|2024.0|180.0|15900.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
180 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/jetour-x70-2024-1848159
Hyundai Creta 2023|usado|Hyundai|Creta|2023.0|21171.0|19800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
21,171 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/hyundai-creta-2023-1845065
Kia Rio 2017|usado|Kia|Rio|2017.0|36000.0|11500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
36,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/kia-rio-2017-1846767
Volvo Xc-60 2016|usado|Volvo|Xc-60|2016.0|112500.0|15500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
112,500 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volvo-xc-60-2016-1845907
Volkswagen Nivus 2025|usado|Volkswagen|Nivus|2025.0|2850.0|20500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
2,850 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-nivus-2025-1848105
Toyota Yaris 2008|usado|Toyota|Yaris|2008.0|135000.0|8500.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
135,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/toyota-yaris-2008-1848148
Land Rover Discovery Sport 2015|usado|Land Rover|Discovery Sport|2015.0|65000.0|19800.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
65,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/land-rover-discovery-sport-2015-1845477
Opel Rekord 1967|usado|Opel|Rekord 1967||200000.0|2400.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Kilometraje:
200,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/opel-rekord-1967-1845753
Kia Soluto 2024|usado|Kia|Soluto|2024.0|36000.0|11800.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
36,000 Kms
Nazca, Ica"|[]|Nazca, Ica|https://neoauto.com/auto/usado/kia-soluto-2024-1847533
Toyota Rav4 2016|usado|Toyota|Rav4|2016.0|102000.0|18000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
102,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/toyota-rav4-2016-1845426
Honda Fit 2008|usado|Honda|Fit|2008.0|105000.0|4850.0|menor a $5K|Automática||"Gasolina|Automática
Kilometraje:
105,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/honda-fit-2008-1846208
Suzuki Swift Sedan 2011|usado|Suzuki|Swift Sedan|2011.0|296340.0|5500.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
296,340 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/suzuki-swift-sedan-2011-1848045
Faw N5 2011|usado|FAW|N5|2011.0|150000.0|4500.0|menor a $5K|Mecánica||"Gasolina|Mecánica
Kilometraje:
150,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/faw-n5-2011-1847405
Subaru Xv 2017|usado|Subaru|Xv|2017.0|146300.0|12000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
146,300 Kms
Arequipa, Arequipa"|[]|Arequipa, Arequipa|https://neoauto.com/auto/usado/subaru-xv-2017-1847745
Honda Civic Lx 2015|usado|Honda|Civic Lx|2015.0|39548.0|13499.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
39,548 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/honda-civic-lx-2015-1845541
Jeep Cherokee Longitude 2014|usado|Jeep|Cherokee Longitude|2014.0|52000.0|12800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
52,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-cherokee-longitude-2014-1847323
Honda Wr-V 2018|usado|Honda|Wr-V|2018.0|73000.0|13200.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
73,000 Kms
Chiclayo, Lambayeque"|[]|Chiclayo, Lambayeque|https://neoauto.com/auto/usado/honda-wr-v-2018-1846228
Aston Martin Vanquish 2013|usado|Aston Martin|Vanquish|2013.0|22000.0|88000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
22,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/aston-martin-vanquish-2013-1846339
Hyundai Venue 2023|usado|Hyundai|Venue|2023.0|12202.0|14500.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
12,202 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/hyundai-venue-2023-1848155
Ford Ecosport 2015|usado|Ford|Ecosport|2015.0|68350.0|10900.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
68,350 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/ford-ecosport-2015-1847252
Nissan X-Trail 2017|usado|Nissan|X-Trail|2017.0|82700.0|16000.0|$10K - $20K|Automática|Secuencial|"Gas|Automática - Secuencial
Kilometraje:
82,700 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2017-1846718
Mitsubishi L200 2019|usado|Mitsubishi|L200|2019.0|160000.0|14700.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
160,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-l200-2019-1844732
Volkswagen Jetta 2015|usado|Volkswagen|Jetta|2015.0|83160.0|10500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
83,160 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-jetta-2015-1846821
Renault Koleos 2024|usado|Renault|Koleos|2024.0|17700.0|24000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
17,700 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/renault-koleos-2024-1847283
Nissan X-Trail 2015|usado|Nissan|X-Trail|2015.0|96000.0|12000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
96,000 Kms
Piura, Piura"|[]|Piura, Piura|https://neoauto.com/auto/usado/nissan-x-trail-2015-1845204
Hyundai Elantra 2020|usado|Hyundai|Elantra|2020.0|102596.0|14500.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
102,596 Kms
Huaraz, Ancash"|[]|Huaraz, Ancash|https://neoauto.com/auto/usado/hyundai-elantra-2020-1845143
Geely Coolray 2023|usado|Geely|Coolray|2023.0|17500.0|16500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
17,500 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/geely-coolray-2023-1847329
Toyota Avensis 2000|usado|Toyota|Avensis|2000.0|148000.0|6600.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
148,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/toyota-avensis-2000-1846040
Hyundai Tucson 2012|usado|Hyundai|Tucson|2012.0|161400.0|10500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
161,400 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/hyundai-tucson-2012-1847978
Shacman V130lt2.8 2019|usado|Otra Marca|Shacman V130lt2.8|2019.0|120000.0|39000.0|$30K - $40K|Mecánica||"Diesel|Mecánica
Kilometraje:
120,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/shacman-v130lt2-8-2019-1847105
Chevrolet Tracker 2019|usado|Chevrolet|Tracker|2019.0|67911.0|13800.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
67,911 Kms
Tacna, Tacna"|[]|Tacna, Tacna|https://neoauto.com/auto/usado/chevrolet-tracker-2019-1846025
Toyota Fortuner 2020|usado|Toyota|Fortuner|2020.0|41500.0|132000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
41,500 Kms
Huancayo, Junin"|[]|Huancayo, Junin|https://neoauto.com/auto/usado/toyota-fortuner-2020-1844716
Volkswagen Fox 2020|usado|Volkswagen|Fox|2020.0|45000.0|9600.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
45,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-fox-2020-1846676
Toyota Agya 2025|usado|Toyota|Agya|2025.0|17000.0|11700.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
17,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/toyota-agya-2025-1847796
Honda Cr-V 2019|usado|Honda|Cr-V|2019.0|101000.0|21000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
101,000 Kms
Piura, Piura"|[]|Piura, Piura|https://neoauto.com/auto/usado/honda-cr-v-2019-1844645
Volkswagen Tiguan Allspace 2021|usado|Volkswagen|Tiguan Allspace|2021.0|22000.0|25300.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
22,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2021-1845002
Audi A6 2017|usado|Audi|A6|2017.0|56000.0|18500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
56,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/audi-a6-2017-1847953
Changan Cx70 2023|usado|Changan|Cx70|2023.0|22700.0|14200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
22,700 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/changan-cx70-2023-1847775
Mercedes Benz A200 2020|usado|Mercedes Benz|A200|2020.0|60000.0|24000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
60,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-a200-2020-1846695
Mini 3 Puertas 2017|usado|Mini|3 Puertas|2017.0|71000.0|13500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
71,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mini-3-puertas-2017-1846041
Audi A4 Avant 2006|usado|Audi|A4 Avant|2006.0|104000.0|6600.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
104,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/audi-a4-avant-2006-1846758
Peugeot 3008 2015|usado|Peugeot|3008|2015.0|120000.0|9800.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
120,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/peugeot-3008-2015-1847249
Nissan X-Trail 2018|usado|Nissan|X-Trail|2018.0|90000.0|15000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
90,000 Kms
Sechura, Piura"|[]|Sechura, Piura|https://neoauto.com/auto/usado/nissan-x-trail-2018-1845856
Chevrolet Onix Joy 2023|usado|Chevrolet|Onix Joy|2023.0|35000.0|11000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
35,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/chevrolet-onix-joy-2023-1847108
Mazda Cx-60 2026|usado|Mazda|Cx-60|2026.0|1900.0|42000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
1,900 Kms
Huaura, Lima"|[]|Huaura, Lima|https://neoauto.com/auto/usado/mazda-cx-60-2026-1847638
Subaru Forester 2012|usado|Subaru|Forester|2012.0|103000.0|10800.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
103,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/subaru-forester-2012-1847786
Ssangyong Rodius 2015|usado|SsangYong|Rodius|2015.0|160000.0|11500.0|$10K - $20K|Automática||"Diesel|Automática
Kilometraje:
160,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/ssangyong-rodius-2015-1844749
Swm G03 2025|usado|Otra Marca|Swm G03|2025.0|11500.0|12000.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
11,500 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/swm-g03-2025-1846892
Geely Gc7 2016|usado|Geely|Gc7|2016.0|121761.0|5500.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
121,761 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/geely-gc7-2016-1845250
Chevrolet Tracker 2021|usado|Chevrolet|Tracker|2021.0|76000.0|14500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
76,000 Kms
Trujillo, La Libertad"|[]|Trujillo, La Libertad|https://neoauto.com/auto/usado/chevrolet-tracker-2021-1847193
Renault Oroch 2018|usado|Renault|Oroch|2018.0|90077.0|10500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
90,077 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/renault-oroch-2018-1848023
Hyundai Tucson 2023|usado|Hyundai|Tucson|2023.0|22000.0|33500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
22,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/hyundai-tucson-2023-1847674
Mercedes Benz E-200 2012|usado|Mercedes Benz|E-200|2012.0|120000.0|9500.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
120,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-e-200-2012-1845228
Hyundai Elantra 2020|usado|Hyundai|Elantra|2020.0|33.0|7000.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
33 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/hyundai-elantra-2020-1848140
Honda Accord 2014|usado|Honda|Accord|2014.0|46500.0|17500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
46,500 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/honda-accord-2014-1845645
Chevrolet Cruze 2012|usado|Chevrolet|Cruze|2012.0|53000.0|8200.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
53,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/chevrolet-cruze-2012-1847519
Audi Q5 2014|usado|Audi|Q5|2014.0|79000.0|19500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
79,000 Kms
Ilo, Moquegua"|[]|Ilo, Moquegua|https://neoauto.com/auto/usado/audi-q5-2014-1845393
Nissan X-Trail 2012|usado|Nissan|X-Trail|2012.0|145000.0|14200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
145,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2012-1846276
Suzuki New Vitara 2018|usado|Suzuki|New Vitara|2018.0|83000.0|12990.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
83,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/suzuki-new-vitara-2018-1848051
Citroen C-3 2008|usado|Citroen|C-3|2008.0|156000.0|5100.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
156,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/citroen-c-3-2008-1846053
Dfsk Glory 580 2022|usado|DFSK|Glory 580|2022.0|39800.0|14200.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
39,800 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/dfsk-glory-580-2022-1847690
Bmw 120i 2017|usado|BMW|120i|2017.0|66000.0|19000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
66,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-120i-2017-1846347
Jeep Renegade 2017|usado|Jeep|Renegade|2017.0|50000.0|14800.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
50,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-renegade-2017-1845576
Maxus T60 2022|usado|Maxus|T60|2022.0|65000.0|13950.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
65,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/maxus-t60-2022-1845641
Mazda 2 Sport 2012|usado|Mazda|2 Sport|2012.0|75800.0|8200.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
75,800 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mazda-2-sport-2012-1847514
Nissan Versa 2024|usado|Nissan|Versa|2024.0|7000.0|16750.0|$10K - $20K|Automática||"Gas GLP|Automática
Kilometraje:
7,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-versa-2024-1846885
Bmw M135i 2014|usado|BMW|M135i|2014.0|70000.0|23900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
70,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-m135i-2014-1847716
Subaru Crosstrek 2024|usado|Subaru|Crosstrek|2024.0|11000.0|24000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
11,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/subaru-crosstrek-2024-1844680
Toyota Corolla 2017|usado|Toyota|Corolla|2017.0|87000.0|47500.0|$40K a más|Automática|Secuencial|"Gas GLP|Automática - Secuencial
Kilometraje:
87,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/toyota-corolla-2017-1845957
Dfsk Glory 580 2022|usado|DFSK|Glory 580|2022.0|65000.0|15000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
65,000 Kms
Chincha, Ica"|[]|Chincha, Ica|https://neoauto.com/auto/usado/dfsk-glory-580-2022-1847505
Kia Sportage 2013|usado|Kia|Sportage|2013.0|122000.0|11500.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
122,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/kia-sportage-2013-1844797
Nissan Tiida 2010|usado|Nissan|Tiida|2010.0|224000.0|7000.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
224,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-tiida-2010-1846527
Mercedes Benz 200 2014|usado|Mercedes Benz|200|2014.0|69000.0|15350.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
69,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-200-2014-1844830
Jeep Cherokee 2014|usado|Jeep|Cherokee|2014.0|51.0|12800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
51 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-cherokee-2014-1845376
Citroen Berlingo 2021|usado|Citroen|Berlingo|2021.0|51000.0|14500.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
51,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/citroen-berlingo-2021-1845438
Nissan X-Trail 2009|usado|Nissan|X-Trail|2009.0|110520.0|7800.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
110,520 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2009-1847675
Chevrolet Tracker 2014|usado|Chevrolet|Tracker|2014.0|103000.0|10200.0|$10K - $20K|Automática|Secuencial|"Gas GNV|Automática - Secuencial
Kilometraje:
103,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/chevrolet-tracker-2014-1847254
Otros Otros 2008|usado|Otra Marca|Otros Otros|2008.0|850000.0|27000.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
850,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/otros-otros-2008-1847911
Ford Ecosport 2020|usado|Ford|Ecosport|2020.0|42000.0|14090.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
42,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/ford-ecosport-2020-1813587
Bmw X1 18i 2019|usado|BMW|X1 18i|2019.0|34000.0|26000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
34,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-x1-18i-2019-1847099
Mazda Cx-5 2013|usado|Mazda|Cx-5|2013.0|108000.0|12600.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
108,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2013-1847976
Toyota Corolla Cross 2021|usado|Toyota|Corolla Cross|2021.0|22000.0|19000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
22,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/toyota-corolla-cross-2021-1846809
Jeep Grand Cherokee Limited 2014|usado|Jeep|Grand Cherokee Limited|2014.0|78839.0|18500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
78,839 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-grand-cherokee-limited-2014-1845399
Kia Rio 2016|usado|Kia|Rio|2016.0|190000.0|7600.0|$5K - $10K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
190,000 Kms
Trujillo, La Libertad"|[]|Trujillo, La Libertad|https://neoauto.com/auto/usado/kia-rio-2016-1847501
Land Rover Discovery Sport 2015|usado|Land Rover|Discovery Sport|2015.0|75500.0|16800.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
75,500 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/land-rover-discovery-sport-2015-1848073
Mitsubishi Montero Sport 2019|usado|Mitsubishi|Montero Sport|2019.0|52193.0|31500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
52,193 Kms
Arequipa, Arequipa"|[]|Arequipa, Arequipa|https://neoauto.com/auto/usado/mitsubishi-montero-sport-2019-1846167
