titulo|tipo|marca|modelo|año|kilometraje|precio|precio_etiqueta|transmision|caja|detalle|tags|ubicacion|url_auto
Jeep Cherokee Longitude 2019|usado|Jeep|Cherokee Longitude|2019|60000.0|20000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
60,000 Kms
Lima, Lima
Unidad En Excelente Estado"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/jeep-cherokee-longitude-2019-1846965
Subaru Crosstrek 2024|usado|Subaru|Crosstrek|2024|7800.0|29990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
7,800 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/subaru-crosstrek-2024-1841122
Subaru Xv 2020|usado|Subaru|Xv|2020|80000.0|20000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
80,000 Kms
Arequipa, Arequipa
Subaru XV 2020, CVT Dynamic"|COMO NUEVO|Arequipa, Arequipa|https://neoauto.com/auto/usado/subaru-xv-2020-1844824
Ford Explorer 2018|usado|Ford|Explorer|2018|80000.0|24000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
80,000 Kms
Lima, Lima
IMPECABLE TOPE DE GAMA 3.5 Limited 4WD De 6 Cilindros"|SUPER EQUIPADO|Lima, Lima|https://neoauto.com/auto/usado/ford-explorer-2018-1844634
Volkswagen Tiguan Allspace 2020|usado|Volkswagen|Tiguan Allspace|2020|61000.0|21900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
61,000 Kms
Lima, Lima
USO PARTICULAR SE VENDE VOLKSWAGEN TIGUAN ALLSPACE"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2020-1845056
Suzuki Grand Nomade 2020|usado|Suzuki|Grand Nomade|2020|38500.0|17000.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
38,500 Kms
Lima, Lima
VENDO DE OCASIÓN! EXCELENTE ESTADO"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/suzuki-grand-nomade-2020-1839411
Toyota 4runner 2013|usado|Toyota|4runner|2013|175000.0|28000.0|$20K - $30K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
175,000 Kms
Lima, Lima
Camioneta Confiable Y Eficiente, Sólo Conocedores"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/toyota-4runner-2013-1846638
Subaru Forester 2014|usado|Subaru|Forester|2014|126500.0|13200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
126,500 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/subaru-forester-2014-1835990
Jeep Grand Cherokee Limited 2016|usado|Jeep|Grand Cherokee Limited|2016|79000.0|22900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
79,000 Kms
Lima, Lima
Jeep Grand Cherokee 2016 Limited Seminueva"|DE LUJO|Lima, Lima|https://neoauto.com/auto/usado/jeep-grand-cherokee-limited-2016-1840565
Renault Koleos 2011|usado|Renault|Koleos|2011|138.0|8900.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
138 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/renault-koleos-2011-1837230
Mercedes Benz A200 2014|usado|Mercedes Benz|A200|2014|60000.0|15000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
60,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-a200-2014-1841505
Nissan Frontier 2013|usado|Nissan|Frontier|2013|58000.0|21900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
58,000 Kms
Lima, Lima
Camioneta Pilot En Excelentes Condiciones"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/usado/honda-pilot-2019-1839446
Mitsubishi Outlander 2018|usado|Mitsubishi|Outlander|2018|194000.0|11900.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
194,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/nissan-frontier-2013-1713465
Toyota Hilux 2018|usado|Toyota|Hilux|2018|66000.0|16500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
66,000 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-outlander-2018-1808616
Citroen Ds-4 2013|usado|Citroen|Ds-4|2013|158257.0|21000.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
158,257 Kms
Lima, Lima
Camioneta Hilux 4x2"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/toyota-hilux-2018-1838203
Ford Explorer 2014|usado|Ford|Explorer|2014|81000.0|9300.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
81,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/citroen-ds-4-2013-1831747
Ford Mercury 1998|usado|Ford|Mercury|1998|102800.0|19000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
102,800 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/ford-explorer-2014-1846220
Audi A4 2017|usado|Audi|A4|2017|53000.0|13000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
53,000 Kms
Lima, Lima
Auto Clásico, Mínimo Uso, Poco Km."|VENDO POR VIAJE|Lima, Lima|https://neoauto.com/auto/usado/ford-mercury-1998-1845627
Jeep Wrangler Rubicon 2024|usado|Jeep|Wrangler Rubicon|2024|76000.0|20900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
76,000 Kms
Lima, Lima
Audi A4 2.0 Deportivo Totalmente Equipado 10/10 Unico Dueño"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/audi-a4-2017-1846972
Jeep Cherokee Longitude 2019|usado|Jeep|Cherokee Longitude|2019|52000.0|24900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
52,000 Kms
Lima, Lima"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/usado/bmw-520-i-2018-1846669
Ford F-150 2024|usado|Ford|F-150|2024|500.0|79900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
500 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/usado/jeep-wrangler-rubicon-2024-1847433
Nissan Frontier 2019|usado|Nissan|Frontier|2019|60000.0|20000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
60,000 Kms
Lima, Lima"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/jeep-cherokee-longitude-2019-1846961
Toyota Hiace 2015|usado|Toyota|Hiace|2015|19320.0|25400.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
19,320 Kms
Lima, Lima
K1 AUCAN FULL EQUIPO NEGOCIABLE"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/foton-k1-2024-1832662
Toyota Etios 2022|usado|Toyota|Etios|2022|15000.0|44000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
15,000 Kms
Piura, Piura
Unico Dueño, Sin Papeletas."|SEMINUEVO|Piura, Piura|https://neoauto.com/auto/usado/ford-f-150-2024-1847341
Mazda 6 2022|usado|Mazda|6|2022|70000.0|17200.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
70,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/nissan-frontier-2019-1840952
Toyota Hilux 2023|usado|Toyota|Hilux|2023|171627.0|17000.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
171,627 Kms
Lima, Lima
¡PRECIO NEGOCIABLE!"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/toyota-hiace-2015-1823681
Nissan Np300 Frontier 2023|usado|Nissan|Np300 Frontier|2023|78000.0|10500.0|$10K - $20K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
78,000 Kms
Lima, Lima"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/usado/toyota-etios-2022-1847222
Jeep Grand Cherokee Laredo 2019|usado|Jeep|Grand Cherokee Laredo|2019|46000.0|27000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
46,000 Kms
Piura, Piura"|PREMIUM|Piura, Piura|https://neoauto.com/auto/usado/jeep-grand-cherokee-laredo-2019-1833931
Mazda Cx-3 2022|usado|Mazda|Cx-3|2022|33000.0|18900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
33,000 Kms
Lima, Lima
Ocasión"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-3-2022-1758212
Toyota Rav4 2021|usado|Toyota|Rav4|2021|46000.0|26000.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Kilometraje:
46,000 Kms
Arequipa, Arequipa"|UNICO DUEÑO|Arequipa, Arequipa|https://neoauto.com/auto/usado/toyota-rav4-2021-1844668
Mitsubishi Outlander 2018|usado|Mitsubishi|Outlander|2018|110000.0|15200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
110,000 Kms
Piura, Piura
CAMIONETA EN EXCELENTE ESTADO DE LUJO"|COMO NUEVO|Piura, Piura|https://neoauto.com/auto/usado/mitsubishi-outlander-2018-1844878
Ford Explorer 2018|usado|Ford|Explorer|2018|70150.0|25500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
70,150 Kms
Arequipa, Arequipa
El Mantenimiento Con Repuestos Originales Comprobable ."|PREMIUM|Arequipa, Arequipa|https://neoauto.com/auto/usado/ford-explorer-2018-1837933
Volvo Xc-60 2020|usado|Volvo|Xc-60|2020|21000.0|34500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
21,000 Kms
Lima, Lima
Volvo XC60 T5 2020 • 21,000 Km • Sunroof • Harman Kardon"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/usado/volvo-xc-60-2020-1847416
Mercedes Benz C 63 Amg S 2016|usado|Mercedes Benz|C 63 Amg S|2016|58000.0|43500.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
58,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-c-63-amg-s-2016-1834100
Volkswagen Tiguan Allspace 2022|usado|Volkswagen|Tiguan Allspace|2022|56000.0|23900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
56,000 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2022-1847449
Nissan Sentra 2025|usado|Nissan|Sentra|2025|1000.0|18800.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
1,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/nissan-sentra-2025-1840918
Jeep Wrangler Rubicon 2021|usado|Jeep|Wrangler Rubicon|2021|36000.0|56900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
36,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/jeep-wrangler-rubicon-2021-1832131
Nissan Kicks 2022|usado|Nissan|Kicks|2022|64200.0|17200.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
64,200 Kms
Trujillo, La Libertad
Uso Ejecutivo"|OCASIÓN|Trujillo, La Libertad|https://neoauto.com/auto/usado/honda-hr-v-2021-1801799
Mercedes Benz Glc 250 4matic 2018|usado|Mercedes Benz|Glc 250 4matic|2018|52000.0|14000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
52,000 Kms
Lima, Lima
Nissan Kicks 2022 (Negociable)"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/nissan-kicks-2022-1846217
Mazda Cx-5 2024|usado|Mazda|Cx-5|2024|148.0|21900.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Kilometraje:
148 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/ssangyong-torres-2024-1844491
Volkswagen Amarok 2024|usado|Volkswagen|Amarok|2024|73000.0|23000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
73,000 Kms
Huancayo, Junin"|DE LUJO|Huancayo, Junin|https://neoauto.com/auto/usado/mercedes-benz-glc-250-4matic-2018-1845774
Jaguar F-Pace Svr 2022|usado|Jaguar|F-Pace Svr|2022|38000.0|28500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
38,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2024-1847530
Mazda Cx-9 2012|usado|Mazda|Cx-9|2012|60000.0|38000.0|$30K - $40K|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
60,000 Kms
Chiclayo, Lambayeque
Amarok VW 2024 Seminuevo De Ocasión"|COMO NUEVO|Chiclayo, Lambayeque|https://neoauto.com/auto/usado/volkswagen-amarok-2024-1844404
Citroen C5 Aircross 2023|usado|Citroen|C5 Aircross|2023|22000.0|63000.0|$40K a más|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
22,000 Kms
Trujillo, La Libertad
OCASION F-Pace P400 EDICION LIMITADA"|UNICO DUEÑO|Trujillo, La Libertad|https://neoauto.com/auto/usado/jaguar-f-pace-svr-2022-1835627
Chevrolet Tracker 2021|usado|Chevrolet|Tracker|2021|105144.0|13000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
105,144 Kms
Lima, Lima
Camioneta En Buen Estado"|USO DAMA|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-9-2012-1845488
Seat Leon Fr 2013|usado|Seat|Leon Fr|2013|64341.0|12900.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
64,341 Kms
Lima, Lima"|MOTOR ECONÓMICO|Lima, Lima|https://neoauto.com/auto/usado/ssangyong-actyon-sports-2016-1847828
Changan Cs15 2025|usado|Changan|Cs15|2025|100000.0|10800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
100,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/seat-leon-fr-2013-1846291
Ford Edge Titanium 2018|usado|Ford|Edge Titanium|2018|8000.0|12500.0|$10K - $20K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
8,000 Kms
Lima, Lima"|PAPELES EN REGLA|Lima, Lima|https://neoauto.com/auto/usado/changan-cs15-2025-1840394
Toyota Corolla 2021|usado|Toyota|Corolla|2021|143000.0|9900.0|$5K - $10K|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
143,000 Kms
Lima, Lima
Camioneta Multifamiliar, Excelente Para Viajes"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/ssangyong-stavic-2012-1839769
Volkswagen Gol Comfort 1.6 2016|usado|Volkswagen|Gol Comfort 1.6|2016|64000.0|20990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
64,000 Kms
Lima, Lima"|SUPER EQUIPADO|Lima, Lima|https://neoauto.com/auto/usado/bmw-420i-gran-coupe-2017-1833951
Kia Cerato 2013|usado|Kia|Cerato|2013|54000.0|23500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
54,000 Kms
Lima, Lima"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/usado/ford-edge-titanium-2018-1848063
Jeep Cherokee Sport 2009|usado|Jeep|Cherokee Sport|2009|32091.0|17900.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
32,091 Kms
Lima, Lima
Auto En Perfectas Condiciones. Listo Para Transferir."|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/toyota-corolla-2021-1846313
Mercedes Benz Slc-450 1975|usado|Mercedes Benz|Slc-450|1975|11800.0|10200.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
11,800 Kms
Lima, Lima
Servicios En Concesionario."|VENDO POR VIAJE|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-gol-comfort-16-2016-1847773
Nissan X-Trail 2016|usado|Nissan|X-Trail|2016|150000.0|8600.0|$5K - $10K|Automática||"Gasolina|Automática
Kilometraje:
150,000 Kms
Lima, Lima
Auto De Uso Particular"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/kia-cerato-2013-1839727
Peugeot Partner 2018|usado|Peugeot|Partner|2018|120000.0|11600.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
120,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/jeep-cherokee-sport-2009-1831355
Mercedes Benz Gla 200 2023|usado|Mercedes Benz|Gla 200|2023|189000.0|12000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
189,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-slc-450-1975-1835512
Hyundai Creta 2020|usado|Hyundai|Creta|2020|94500.0|14600.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
94,500 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/nissan-x-trail-2016-1837248
Hyundai Creta 2023|usado|Hyundai|Creta|2023|38000.0|32500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
38,000 Kms
Lima, Lima
BMW X1, Casi Nueva, Único Dueño. Cero Choques. Mant. Inchape"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/bmw-x1-2022-1847161
Mitsubishi L200 2023|usado|Mitsubishi|L200|2023|47000.0|8800.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
47,000 Kms
Trujillo, La Libertad"|DE LUJO|Trujillo, La Libertad|https://neoauto.com/auto/usado/peugeot-partner-2018-1833018
Mazda Cx-5 2020|usado|Mazda|Cx-5|2020|18453.0|37800.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
18,453 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-gla-200-2023-1844270
Subaru Forester 2009|usado|Subaru|Forester|2009|278000.0|12500.0|$10K - $20K|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
278,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/bmw-x5-2011-1843709
Mazda Cx-5 2019|usado|Mazda|Cx-5|2019|173000.0|10500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
173,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/subaru-forester-2009-1844259
Volkswagen Jetta Gli 2022|usado|Volkswagen|Jetta Gli|2022|70000.0|17000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
70,000 Kms
Lima, Lima
Camioneta Deportiva De Uso Particular, Cero Choques."|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2019-1838188
Toyota Yaris Cross 2025|usado|Toyota|Yaris Cross|2025|19926.0|21000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
19,926 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-jetta-gli-2022-1835715
Ford Explorer 2021|usado|Ford|Explorer|2021|6751.0|20400.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
6,751 Kms
Lima, Lima"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/toyota-yaris-cross-2025-1847123
Mazda Cx-5 2020|usado|Mazda|Cx-5|2020|17000.0|53000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
17,000 Kms
Lima, Lima
CAMIONETA DEPORTIVA, ESPACIOSA Y CÓMODA"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/ford-explorer-2021-1847945
Mercedes Benz Cla 180 Coupe 2019|usado|Mercedes Benz|Cla 180 Coupe|2019|8200.0|53500.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
8,200 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/bmw-x3-30i-2023-1824351
Dodge Durango 2018|usado|Dodge|Durango|2018|44000.0|21999.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
44,000 Kms
Lima, Lima"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2020-1838135
Hyundai Kona Hev 2024|usado|Hyundai|Kona Hev|2024|44000.0|19000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
44,000 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-cla-180-coupe-2019-1847151
Land Rover Defender 1997|usado|Land Rover|Defender|1997|50.0|35000.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
50 Kms
Arequipa, Arequipa
BMW X4 2020 – Deportividad Y Elegancia En Cada Detalle."|COMO NUEVO|Arequipa, Arequipa|https://neoauto.com/auto/usado/bmw-x4-20i-2020-1847289
Mitsubishi Outlander 2018|usado|Mitsubishi|Outlander|2018|66000.0|18000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
66,000 Kms
Lima, Lima
AMPLIA MALETERA"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-outlander-2018-1848033
Toyota Corolla Cross 2023|usado|Toyota|Corolla Cross|2023|72800.0|23900.0|$20K - $30K|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
72,800 Kms
Lima, Lima
Vehiculo Ahorrador En Combustible"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/toyota-corolla-cross-2023-1845757
Mazda Mx 5 2014|usado|Mazda|Mx 5|2014|23700.0|17500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
23,700 Kms
Talara, Piura
Excelente Confort De Manejo."|DE LUJO|Talara, Piura|https://neoauto.com/auto/usado/mazda-mx-5-2014-1839371
Hyundai H-1 2017|usado|Hyundai|H-1|2017|115000.0|17000.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
115,000 Kms
Lima, Lima
Libre De Papeletas , Transferencia Inmediata."|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/hyundai-h-1-2017-1846124
Seat Arona 2023|usado|Seat|Arona|2023|3816.0|18900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
3,816 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/usado/seat-arona-2023-1837386
Toyota Corolla 2023|usado|Toyota|Corolla|2023|16500.0|23500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
16,500 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/toyota-corolla-2023-1846226
Jeep Grand Cherokee Laredo 2018|usado|Jeep|Grand Cherokee Laredo|2018|88335.0|19900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
88,335 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/usado/jeep-grand-cherokee-laredo-2018-1839478
Chevrolet Tracker 2021|usado|Chevrolet|Tracker|2021|40000.0|15000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
40,000 Kms
Trujillo, La Libertad"|COMO NUEVO|Trujillo, La Libertad|https://neoauto.com/auto/usado/chevrolet-tracker-2021-1838807
Nissan Versa 2018|usado|Nissan|Versa|2018|52000.0|11000.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
52,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/nissan-versa-2018-1832951
Great Wall Poer 2023|usado|Great Wall|Poer|2023|37000.0|21000.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
37,000 Kms
Trujillo, La Libertad
Ocasión En Excelente Estado 4x4"|UNICO DUEÑO|Trujillo, La Libertad|https://neoauto.com/auto/usado/great-wall-poer-2023-1845446
Nissan Tiida 2012|usado|Nissan|Tiida|2012|50000.0|8500.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
50,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/nissan-tiida-2012-1816197
Jeep Compass 2013|usado|Jeep|Compass|2013|88000.0|11500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
88,000 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/jeep-compass-2013-1844068
Subaru Impreza Sport 2015|usado|Subaru|Impreza Sport|2015|56400.0|14000.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
56,400 Kms
Lima, Lima
Impreza Hatch 2015 – AWD, Paddles, Full, Estado Impecable."|SUPER EQUIPADO|Lima, Lima|https://neoauto.com/auto/usado/subaru-impreza-sport-2015-1840617
Ford Mustang 1967|usado|Ford|Mustang|1967|86400.0|19000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
86,400 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/usado/ford-mustang-1967-1839634
Renault Logan 2015|usado|Renault|Logan|2015|116000.0|8500.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
116,000 Kms
Lima, Lima
SE VENDE RENAULT LOGAN DUAL BUEN ESTADO"|PAPELES EN REGLA|Lima, Lima|https://neoauto.com/auto/usado/renault-logan-2015-1847248
Toyota Land Cruiser Prado 2007|usado|Toyota|Land Cruiser Prado|2007|30000.0|16500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
30,000 Kms
Lima, Lima"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/usado/jetour-x70-2023-1837297
